source_audio,relative_audio,status,error,duration_ms,frame_count,segment_count,voiced_frame_count,voiced_frame_ratio,dominant_frame_label,dominant_segment_label,subharmonics_candidate_count,sidebands_candidate_count,chaos_candidate_count,frequency_jump_candidate_count,mean_ampl,mean_pitch_voiced,mean_amEnvDep,mean_amMsPurity,mean_HNR,mean_roughness,mean_entropy,mean_subDep,median_ampl,median_pitch_voiced,median_amEnvDep,median_amMsPurity,median_HNR,median_roughness,median_entropy,median_subDep,frame_none_count,frame_none_ratio,segment_none_count,frame_unvoiced_count,frame_unvoiced_ratio,segment_unvoiced_count,frame_subharmonics_count,frame_subharmonics_ratio,segment_subharmonics_count,frame_sidebands_count,frame_sidebands_ratio,segment_sidebands_count,frame_chaos_count,frame_chaos_ratio,segment_chaos_count,frame_frequency_jump_count,frame_frequency_jump_ratio,segment_frequency_jump_count
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/588.wav,audios-1-14/id0002/588.wav,ok,,2700.0,108,31,82,0.7592592592592593,None,Sidebands,17,56,0,2,0.028159972913476716,187.30412944936813,0.20163085539695877,,11.663695417509162,15.6869480903777,0.3018779893050396,0.07247000409715466,0.0271416987821981,165.029675670274,0.182758879167553,,11.8464238614798,15.6869480903777,0.22166608473598398,0.025637953719536248,33,0.3055555555555556,8,26,0.24074074074074073,5,17,0.1574074074074074,8,31,0.28703703703703703,9,0,0.0,0,1,0.009259259259259259,1
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/592.wav,audios-1-14/id0002/592.wav,ok,,3350.0,134,34,82,0.6119402985074627,Unvoiced,Sidebands,3,66,0,2,0.029376485146865486,192.74492074052745,0.20507782441914627,,12.59838962890603,14.562375273488,0.2991320040440994,0.035144292893554224,0.027087114090290902,169.933304783163,0.1785092294541945,,12.1252269106709,14.562375273488,0.222346733235613,0.01653348521753945,49,0.3656716417910448,7,52,0.3880597014925373,10,3,0.022388059701492536,3,28,0.208955223880597,12,0,0.0,0,2,0.014925373134328358,2
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/593.wav,audios-1-14/id0002/593.wav,ok,,2725.0,109,29,75,0.6880733944954128,None,Sidebands,8,41,0,0,0.02932417738250504,170.16087633199245,0.16035573249819624,,14.69723573625458,13.0910329944038,0.28768215477616893,0.04084244335326621,0.0252476998577043,168.949437862296,0.138322756700106,,14.79780517046745,13.0910329944038,0.177977549889589,0.0126864811226701,46,0.42201834862385323,7,34,0.3119266055045872,6,8,0.07339449541284404,7,21,0.1926605504587156,9,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/590.wav,audios-1-14/id0002/590.wav,ok,,3075.0,123,28,79,0.6422764227642277,Unvoiced,None,4,56,0,0,0.03001961305938724,166.46231873713216,0.20691431826144152,-45.0557649586484,14.202090206339335,15.2287854696436,0.326849395634775,0.02925150901446321,0.0294278493729375,163.278934552614,0.167254759304503,-45.0557649586484,15.221154067752,15.2287854696436,0.232753693334065,0.0149363444007454,39,0.3170731707317073,9,44,0.35772357723577236,7,4,0.032520325203252036,3,36,0.2926829268292683,9,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/589.wav,audios-1-14/id0002/589.wav,ok,,3275.0,131,38,82,0.6259541984732825,Unvoiced,Sidebands,10,65,0,0,0.02829587925752889,170.36290596390313,0.1925001434916692,,11.712552145838291,14.9736879339627,0.3743106944542736,0.05914267574073949,0.0224363618745037,173.3767036479225,0.179700391459156,,12.172192385109,14.9736879339627,0.307237718450295,0.02302518035839115,46,0.3511450381679389,10,49,0.37404580152671757,9,10,0.07633587786259542,8,26,0.1984732824427481,11,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/595.wav,audios-1-14/id0002/595.wav,ok,,3475.0,139,42,82,0.5899280575539568,Unvoiced,None,8,55,0,0,0.0290975790101543,211.72366702851974,0.1760097242026827,,13.326256672039207,13.6285949578703,0.32719310849662453,0.040473877541390306,0.0222064139432242,167.78879989086403,0.153227694249832,,12.983943466226,13.6285949578703,0.24746962178694,0.02176933267561465,57,0.41007194244604317,14,57,0.41007194244604317,11,8,0.05755395683453238,8,17,0.1223021582733813,9,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/598.wav,audios-1-14/id0002/598.wav,ok,,2600.0,104,24,79,0.7596153846153846,None,Subharmonics,9,33,0,0,0.029476586751773802,194.6981630495159,0.1586332239390537,,14.525913883519182,12.481890207331102,0.25280292662537096,0.038628966802993873,0.029550089701669002,167.324685147299,0.11158416408451349,,15.091203348974151,12.4818902073311,0.1965631467497165,0.012863858637162,59,0.5673076923076923,8,25,0.2403846153846154,5,9,0.08653846153846154,9,11,0.10576923076923077,2,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/591.wav,audios-1-14/id0002/591.wav,ok,,4400.0,176,45,126,0.7159090909090909,None,Subharmonics,17,68,0,1,0.028693135886499074,178.28954869409785,0.16768528952939332,,13.450542972023651,14.1150226027612,0.3140478659332388,0.04915029836885558,0.02474602881986995,170.56480568908302,0.1476373854197915,,14.22709433631975,14.1150226027612,0.23921591611628001,0.0202956894689077,79,0.44886363636363635,13,50,0.2840909090909091,8,17,0.09659090909090909,13,30,0.17045454545454544,11,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/601.wav,audios-1-14/id0002/601.wav,ok,,2275.0,91,28,58,0.6373626373626373,None,None,8,40,0,0,0.029447354694465612,220.29214452739956,0.1951000123260588,,13.004552219189067,14.7331427115534,0.27981370141314665,0.055668717858480356,0.030962384541833,218.4114249616285,0.171051418429223,,12.30810865897185,14.7331427115534,0.20219397666254,0.02787214779128455,34,0.37362637362637363,8,33,0.3626373626373626,7,8,0.08791208791208792,5,16,0.17582417582417584,8,0,0.0,0,0,0.0,0
/mnt/home/xiaoshilin/Data/TTS/IMS-Toucan/audios-1-14/id0002/602.wav,audios-1-14/id0002/602.wav,ok,,2550.0,102,34,65,0.6372549019607843,Unvoiced,Subharmonics,13,49,0,0,0.029492174809630962,195.93466763068355,0.20938572486460152,,11.250431351102927,15.337387409407603,0.2997996715675991,0.06368551678199558,0.030110827631429797,199.825277904365,0.171269772622057,,10.9644030420182,15.3373874094076,0.227814901571223,0.0400945020676762,29,0.28431372549019607,10,37,0.3627450980392157,7,13,0.12745098039215685,10,23,0.22549019607843138,7,0,0.0,0,0,0.0,0
